app,variable,treatment,value
YouTube Music,wifi,normal_v2_wifi,199.88784
YouTube Music,wifi,normal_v2_wifi,199.88784
YouTube Music,wifi,normal_v2_wifi,199.88784
YouTube Music,wifi,normal_v2_wifi,199.88784
YouTube Music,wifi,normal_v2_wifi,201.46176
YouTube Music,wifi,normal_v2_wifi,201.46176
YouTube Music,wifi,low_v1_wifi,145.65888
YouTube Music,wifi,low_v1_wifi,146.12976
YouTube Music,wifi,low_v1_wifi,146.28672
YouTube Music,wifi,low_v1_wifi,146.44368
YouTube Music,wifi,low_v1_wifi,156.01824
YouTube Music,wifi,low_v1_wifi,183.6432
YouTube Music,wifi,low_v1_wifi,193.0608
YouTube Music,wifi,low_v1_wifi,194.6304
YouTube Music,wifi,low_v1_wifi,194.6304
YouTube Music,wifi,low_v1_wifi,194.6304
YouTube Music,wifi,low_v1_wifi,196.2
YouTube Music,wifi,low_v1_wifi,196.2
YouTube Music,wifi,low_v1_wifi,196.2
YouTube Music,wifi,low_v1_wifi,196.2
YouTube Music,wifi,low_v1_wifi,196.2
YouTube Music,wifi,low_v1_wifi,196.2
YouTube Music,wifi,low_v1_wifi,196.2
YouTube Music,wifi,low_v1_wifi,196.2
YouTube Music,wifi,low_v1_wifi,196.2
YouTube Music,wifi,low_v1_wifi,196.2
YouTube Music,wifi,low_v1_wifi,196.2
YouTube Music,wifi,low_v1_wifi,197.7696
YouTube Music,wifi,low_v1_wifi,197.7696
YouTube Music,wifi,low_v1_wifi,199.3392
YouTube Music,wifi,low_v1_wifi,199.3392
YouTube Music,wifi,low_v1_wifi,199.3392
YouTube Music,wifi,low_v1_wifi,200.9088
YouTube Music,wifi,low_v1_wifi,200.9088
YouTube Music,wifi,low_v1_wifi,200.9088
YouTube Music,wifi,low_v1_wifi,202.4784
YouTube Music,wifi,high_v1_wifi,185.1174
YouTube Music,wifi,high_v1_wifi,194.6106
YouTube Music,wifi,high_v1_wifi,196.1928
YouTube Music,wifi,high_v1_wifi,197.775
YouTube Music,wifi,high_v1_wifi,197.775
YouTube Music,wifi,high_v1_wifi,197.775
YouTube Music,wifi,high_v1_wifi,197.775
YouTube Music,wifi,high_v1_wifi,197.775
YouTube Music,wifi,high_v1_wifi,197.775
YouTube Music,wifi,high_v1_wifi,197.775
YouTube Music,wifi,high_v1_wifi,197.775
YouTube Music,wifi,high_v1_wifi,197.775
YouTube Music,wifi,high_v1_wifi,197.775
YouTube Music,wifi,high_v1_wifi,197.775
YouTube Music,wifi,high_v1_wifi,197.775
YouTube Music,wifi,high_v1_wifi,197.775
YouTube Music,wifi,high_v1_wifi,199.3572
YouTube Music,wifi,high_v1_wifi,199.3572
YouTube Music,wifi,high_v1_wifi,199.3572
YouTube Music,wifi,high_v1_wifi,199.3572
YouTube Music,wifi,high_v1_wifi,199.3572
YouTube Music,wifi,high_v1_wifi,199.3572
YouTube Music,wifi,high_v1_wifi,199.3572
YouTube Music,wifi,high_v1_wifi,199.3572
YouTube Music,wifi,high_v1_wifi,199.3572
YouTube Music,wifi,high_v1_wifi,199.3572
YouTube Music,wifi,high_v1_wifi,199.3572
YouTube Music,wifi,high_v1_wifi,199.3572
YouTube Music,wifi,high_v1_wifi,199.3572
YouTube Music,wifi,high_v1_wifi,202.5216
